name,type1,type2,hp,attack,defense,sp_attack,sp_defense,speed,is_legendary,defensive_profile,weaknesses,role
ambipom,normal,,75,100,66,60,66,115,False,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 1, 'fighting': 2, 'poison': 1, 'ground': 1, 'flying': 1, 'psychic': 1, 'bug': 1, 'rock': 1, 'ghost': 0, 'dragon': 1, 'dark': 1, 'steel': 1, 'fairy': 1}",['fighting'],fast attacker
drifloon,ghost,flying,90,50,34,60,44,70,False,"{'normal': 0, 'fire': 1, 'water': 1, 'electric': 2, 'grass': 0.5, 'ice': 2, 'fighting': 0.0, 'poison': 0.5, 'ground': 0, 'flying': 1, 'psychic': 1, 'bug': 0.25, 'rock': 2, 'ghost': 2, 'dragon': 1, 'dark': 2, 'steel': 1, 'fairy': 1}","['electric', 'ice', 'rock', 'ghost', 'dark']",balanced
drifblim,ghost,flying,150,80,44,90,54,80,False,"{'normal': 0, 'fire': 1, 'water': 1, 'electric': 2, 'grass': 0.5, 'ice': 2, 'fighting': 0.0, 'poison': 0.5, 'ground': 0, 'flying': 1, 'psychic': 1, 'bug': 0.25, 'rock': 2, 'ghost': 2, 'dragon': 1, 'dark': 2, 'steel': 1, 'fairy': 1}","['electric', 'ice', 'rock', 'ghost', 'dark']",balanced
buneary,normal,,55,66,44,44,56,85,False,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 1, 'fighting': 2, 'poison': 1, 'ground': 1, 'flying': 1, 'psychic': 1, 'bug': 1, 'rock': 1, 'ghost': 0, 'dragon': 1, 'dark': 1, 'steel': 1, 'fairy': 1}",['fighting'],balanced
lopunny,normal,,65,76,84,54,96,105,False,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 1, 'fighting': 2, 'poison': 1, 'ground': 1, 'flying': 1, 'psychic': 1, 'bug': 1, 'rock': 1, 'ghost': 0, 'dragon': 1, 'dark': 1, 'steel': 1, 'fairy': 1}",['fighting'],defensive support
mismagius,ghost,,60,60,60,105,105,105,False,"{'normal': 0, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 1, 'fighting': 0, 'poison': 0.5, 'ground': 1, 'flying': 1, 'psychic': 1, 'bug': 0.5, 'rock': 1, 'ghost': 2, 'dragon': 1, 'dark': 2, 'steel': 1, 'fairy': 1}","['ghost', 'dark']",fast attacker
honchkrow,dark,flying,100,125,52,105,52,71,False,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 2, 'grass': 0.5, 'ice': 2, 'fighting': 1.0, 'poison': 1, 'ground': 0, 'flying': 1, 'psychic': 0, 'bug': 1.0, 'rock': 2, 'ghost': 0.5, 'dragon': 1, 'dark': 0.5, 'steel': 1, 'fairy': 2}","['electric', 'ice', 'rock', 'fairy']",physical attacker
glameow,normal,,49,55,42,42,37,85,False,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 1, 'fighting': 2, 'poison': 1, 'ground': 1, 'flying': 1, 'psychic': 1, 'bug': 1, 'rock': 1, 'ghost': 0, 'dragon': 1, 'dark': 1, 'steel': 1, 'fairy': 1}",['fighting'],balanced
purugly,normal,,71,82,64,64,59,112,False,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 1, 'fighting': 2, 'poison': 1, 'ground': 1, 'flying': 1, 'psychic': 1, 'bug': 1, 'rock': 1, 'ghost': 0, 'dragon': 1, 'dark': 1, 'steel': 1, 'fairy': 1}",['fighting'],balanced
chingling,psychic,,45,30,50,65,50,45,False,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 1, 'fighting': 0.5, 'poison': 1, 'ground': 1, 'flying': 1, 'psychic': 0.5, 'bug': 2, 'rock': 1, 'ghost': 2, 'dragon': 1, 'dark': 2, 'steel': 1, 'fairy': 1}","['bug', 'ghost', 'dark']",balanced
stunky,poison,dark,63,63,47,41,41,74,False,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 0.5, 'ice': 1, 'fighting': 1.0, 'poison': 0.5, 'ground': 2, 'flying': 1, 'psychic': 0, 'bug': 1.0, 'rock': 1, 'ghost': 0.5, 'dragon': 1, 'dark': 0.5, 'steel': 1, 'fairy': 1.0}",['ground'],balanced
skuntank,poison,dark,103,93,67,71,61,84,False,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 0.5, 'ice': 1, 'fighting': 1.0, 'poison': 0.5, 'ground': 2, 'flying': 1, 'psychic': 0, 'bug': 1.0, 'rock': 1, 'ghost': 0.5, 'dragon': 1, 'dark': 0.5, 'steel': 1, 'fairy': 1.0}",['ground'],balanced
bronzor,steel,psychic,57,24,86,24,86,23,False,"{'normal': 0.5, 'fire': 2, 'water': 1, 'electric': 1, 'grass': 0.5, 'ice': 0.5, 'fighting': 1.0, 'poison': 0, 'ground': 2, 'flying': 0.5, 'psychic': 0.25, 'bug': 1.0, 'rock': 0.5, 'ghost': 2, 'dragon': 0.5, 'dark': 2, 'steel': 0.5, 'fairy': 0.5}","['fire', 'ground', 'ghost', 'dark']",balanced
bronzong,steel,psychic,67,89,116,79,116,33,False,"{'normal': 0.5, 'fire': 2, 'water': 1, 'electric': 1, 'grass': 0.5, 'ice': 0.5, 'fighting': 1.0, 'poison': 0, 'ground': 2, 'flying': 0.5, 'psychic': 0.25, 'bug': 1.0, 'rock': 0.5, 'ghost': 2, 'dragon': 0.5, 'dark': 2, 'steel': 0.5, 'fairy': 0.5}","['fire', 'ground', 'ghost', 'dark']",defensive support
bonsly,rock,,50,80,95,10,45,10,False,"{'normal': 0.5, 'fire': 0.5, 'water': 2, 'electric': 1, 'grass': 2, 'ice': 1, 'fighting': 2, 'poison': 0.5, 'ground': 2, 'flying': 0.5, 'psychic': 1, 'bug': 1, 'rock': 1, 'ghost': 1, 'dragon': 1, 'dark': 1, 'steel': 2, 'fairy': 1}","['water', 'grass', 'fighting', 'ground', 'steel']",defensive support
mime-jr,psychic,fairy,20,25,45,70,90,60,False,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 1, 'fighting': 0.25, 'poison': 2, 'ground': 1, 'flying': 1, 'psychic': 0.5, 'bug': 1.0, 'rock': 1, 'ghost': 2, 'dragon': 0, 'dark': 1.0, 'steel': 2, 'fairy': 1}","['poison', 'ghost', 'steel']",defensive support
happiny,normal,,100,5,5,15,65,30,False,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 1, 'fighting': 2, 'poison': 1, 'ground': 1, 'flying': 1, 'psychic': 1, 'bug': 1, 'rock': 1, 'ghost': 0, 'dragon': 1, 'dark': 1, 'steel': 1, 'fairy': 1}",['fighting'],balanced
chatot,normal,flying,76,65,45,92,42,91,False,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 2, 'grass': 0.5, 'ice': 2, 'fighting': 1.0, 'poison': 1, 'ground': 0, 'flying': 1, 'psychic': 1, 'bug': 0.5, 'rock': 2, 'ghost': 0, 'dragon': 1, 'dark': 1, 'steel': 1, 'fairy': 1}","['electric', 'ice', 'rock']",balanced
spiritomb,ghost,dark,50,92,108,92,108,35,False,"{'normal': 0, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 1, 'fighting': 0, 'poison': 0.5, 'ground': 1, 'flying': 1, 'psychic': 0, 'bug': 1.0, 'rock': 1, 'ghost': 1.0, 'dragon': 1, 'dark': 1.0, 'steel': 1, 'fairy': 2}",['fairy'],defensive support
gible,dragon,ground,58,70,45,40,45,42,False,"{'normal': 1, 'fire': 0.5, 'water': 1.0, 'electric': 0.0, 'grass': 1.0, 'ice': 4, 'fighting': 1, 'poison': 0.5, 'ground': 1, 'flying': 1, 'psychic': 1, 'bug': 1, 'rock': 0.5, 'ghost': 1, 'dragon': 2, 'dark': 1, 'steel': 1, 'fairy': 2}","['ice', 'dragon', 'fairy']",balanced
gabite,dragon,ground,68,90,65,50,55,82,False,"{'normal': 1, 'fire': 0.5, 'water': 1.0, 'electric': 0.0, 'grass': 1.0, 'ice': 4, 'fighting': 1, 'poison': 0.5, 'ground': 1, 'flying': 1, 'psychic': 1, 'bug': 1, 'rock': 0.5, 'ghost': 1, 'dragon': 2, 'dark': 1, 'steel': 1, 'fairy': 2}","['ice', 'dragon', 'fairy']",balanced
garchomp,dragon,ground,108,130,95,80,85,102,False,"{'normal': 1, 'fire': 0.5, 'water': 1.0, 'electric': 0.0, 'grass': 1.0, 'ice': 4, 'fighting': 1, 'poison': 0.5, 'ground': 1, 'flying': 1, 'psychic': 1, 'bug': 1, 'rock': 0.5, 'ghost': 1, 'dragon': 2, 'dark': 1, 'steel': 1, 'fairy': 2}","['ice', 'dragon', 'fairy']",fast attacker
munchlax,normal,,135,85,40,40,85,5,False,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 1, 'fighting': 2, 'poison': 1, 'ground': 1, 'flying': 1, 'psychic': 1, 'bug': 1, 'rock': 1, 'ghost': 0, 'dragon': 1, 'dark': 1, 'steel': 1, 'fairy': 1}",['fighting'],bulky defender
riolu,fighting,,40,70,40,35,40,60,False,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 1, 'fighting': 1, 'poison': 1, 'ground': 1, 'flying': 2, 'psychic': 2, 'bug': 0.5, 'rock': 0.5, 'ghost': 1, 'dragon': 1, 'dark': 0.5, 'steel': 1, 'fairy': 2}","['flying', 'psychic', 'fairy']",balanced
lucario,fighting,steel,70,110,70,115,70,90,False,"{'normal': 0.5, 'fire': 2, 'water': 1, 'electric': 1, 'grass': 0.5, 'ice': 0.5, 'fighting': 2, 'poison': 0, 'ground': 2, 'flying': 1.0, 'psychic': 1.0, 'bug': 0.25, 'rock': 0.25, 'ghost': 1, 'dragon': 0.5, 'dark': 0.5, 'steel': 0.5, 'fairy': 1.0}","['fire', 'fighting', 'ground']",physical attacker
hippopotas,ground,,68,72,78,38,42,32,False,"{'normal': 1, 'fire': 1, 'water': 2, 'electric': 0, 'grass': 2, 'ice': 2, 'fighting': 1, 'poison': 0.5, 'ground': 1, 'flying': 1, 'psychic': 1, 'bug': 1, 'rock': 0.5, 'ghost': 1, 'dragon': 1, 'dark': 1, 'steel': 1, 'fairy': 1}","['water', 'grass', 'ice']",balanced
hippowdon,ground,,108,112,118,68,72,47,False,"{'normal': 1, 'fire': 1, 'water': 2, 'electric': 0, 'grass': 2, 'ice': 2, 'fighting': 1, 'poison': 0.5, 'ground': 1, 'flying': 1, 'psychic': 1, 'bug': 1, 'rock': 0.5, 'ghost': 1, 'dragon': 1, 'dark': 1, 'steel': 1, 'fairy': 1}","['water', 'grass', 'ice']",physical attacker
skorupi,poison,bug,40,50,90,30,55,65,False,"{'normal': 1, 'fire': 2, 'water': 1, 'electric': 1, 'grass': 0.25, 'ice': 1, 'fighting': 0.25, 'poison': 0.5, 'ground': 1.0, 'flying': 2, 'psychic': 2, 'bug': 0.5, 'rock': 2, 'ghost': 1, 'dragon': 1, 'dark': 1, 'steel': 1, 'fairy': 0.5}","['fire', 'flying', 'psychic', 'rock']",defensive support
drapion,poison,dark,70,90,110,60,75,95,False,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 0.5, 'ice': 1, 'fighting': 1.0, 'poison': 0.5, 'ground': 2, 'flying': 1, 'psychic': 0, 'bug': 1.0, 'rock': 1, 'ghost': 0.5, 'dragon': 1, 'dark': 0.5, 'steel': 1, 'fairy': 1.0}",['ground'],defensive support
croagunk,poison,fighting,48,61,40,61,40,50,False,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 0.5, 'ice': 1, 'fighting': 0.5, 'poison': 0.5, 'ground': 2, 'flying': 2, 'psychic': 4, 'bug': 0.25, 'rock': 0.5, 'ghost': 1, 'dragon': 1, 'dark': 0.5, 'steel': 1, 'fairy': 1.0}","['ground', 'flying', 'psychic']",balanced
toxicroak,poison,fighting,83,106,65,86,65,85,False,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 0.5, 'ice': 1, 'fighting': 0.5, 'poison': 0.5, 'ground': 2, 'flying': 2, 'psychic': 4, 'bug': 0.25, 'rock': 0.5, 'ghost': 1, 'dragon': 1, 'dark': 0.5, 'steel': 1, 'fairy': 1.0}","['ground', 'flying', 'psychic']",physical attacker
carnivine,grass,,74,100,72,90,72,46,False,"{'normal': 1, 'fire': 2, 'water': 0.5, 'electric': 0.5, 'grass': 0.5, 'ice': 2, 'fighting': 1, 'poison': 2, 'ground': 0.5, 'flying': 2, 'psychic': 1, 'bug': 2, 'rock': 1, 'ghost': 1, 'dragon': 1, 'dark': 1, 'steel': 1, 'fairy': 1}","['fire', 'ice', 'poison', 'flying', 'bug']",physical attacker
finneon,water,,49,49,56,49,61,66,False,"{'normal': 1, 'fire': 0.5, 'water': 0.5, 'electric': 2, 'grass': 2, 'ice': 0.5, 'fighting': 1, 'poison': 1, 'ground': 1, 'flying': 1, 'psychic': 1, 'bug': 1, 'rock': 1, 'ghost': 1, 'dragon': 1, 'dark': 1, 'steel': 0.5, 'fairy': 1}","['electric', 'grass']",balanced
lumineon,water,,69,69,76,69,86,91,False,"{'normal': 1, 'fire': 0.5, 'water': 0.5, 'electric': 2, 'grass': 2, 'ice': 0.5, 'fighting': 1, 'poison': 1, 'ground': 1, 'flying': 1, 'psychic': 1, 'bug': 1, 'rock': 1, 'ghost': 1, 'dragon': 1, 'dark': 1, 'steel': 0.5, 'fairy': 1}","['electric', 'grass']",balanced
mantyke,water,flying,45,20,50,60,120,50,False,"{'normal': 1, 'fire': 0.5, 'water': 0.5, 'electric': 4, 'grass': 1.0, 'ice': 1.0, 'fighting': 0.5, 'poison': 1, 'ground': 0, 'flying': 1, 'psychic': 1, 'bug': 0.5, 'rock': 2, 'ghost': 1, 'dragon': 1, 'dark': 1, 'steel': 0.5, 'fairy': 1}","['electric', 'rock']",defensive support
snover,grass,ice,60,62,50,62,60,40,False,"{'normal': 1, 'fire': 4, 'water': 0.5, 'electric': 0.5, 'grass': 0.5, 'ice': 1.0, 'fighting': 2, 'poison': 2, 'ground': 0.5, 'flying': 2, 'psychic': 1, 'bug': 2, 'rock': 2, 'ghost': 1, 'dragon': 1, 'dark': 1, 'steel': 2, 'fairy': 1}","['fire', 'fighting', 'poison', 'flying', 'bug', 'rock', 'steel']",balanced
abomasnow,grass,ice,90,92,75,92,85,60,False,"{'normal': 1, 'fire': 4, 'water': 0.5, 'electric': 0.5, 'grass': 0.5, 'ice': 1.0, 'fighting': 2, 'poison': 2, 'ground': 0.5, 'flying': 2, 'psychic': 1, 'bug': 2, 'rock': 2, 'ghost': 1, 'dragon': 1, 'dark': 1, 'steel': 2, 'fairy': 1}","['fire', 'fighting', 'poison', 'flying', 'bug', 'rock', 'steel']",bulky defender
weavile,dark,ice,70,120,65,45,85,125,False,"{'normal': 1, 'fire': 2, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 0.5, 'fighting': 4, 'poison': 1, 'ground': 1, 'flying': 1, 'psychic': 0, 'bug': 2, 'rock': 2, 'ghost': 0.5, 'dragon': 1, 'dark': 0.5, 'steel': 2, 'fairy': 2}","['fire', 'fighting', 'bug', 'rock', 'steel', 'fairy']",fast attacker
magnezone,electric,steel,70,70,115,130,90,60,False,"{'normal': 0.5, 'fire': 2, 'water': 1, 'electric': 0.5, 'grass': 0.5, 'ice': 0.5, 'fighting': 2, 'poison': 0, 'ground': 4, 'flying': 0.25, 'psychic': 0.5, 'bug': 0.5, 'rock': 0.5, 'ghost': 1, 'dragon': 0.5, 'dark': 1, 'steel': 0.25, 'fairy': 0.5}","['fire', 'fighting', 'ground']",special attacker
lickilicky,normal,,110,85,95,80,95,50,False,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 1, 'fighting': 2, 'poison': 1, 'ground': 1, 'flying': 1, 'psychic': 1, 'bug': 1, 'rock': 1, 'ghost': 0, 'dragon': 1, 'dark': 1, 'steel': 1, 'fairy': 1}",['fighting'],bulky defender
rhyperior,ground,rock,115,140,130,55,55,40,False,"{'normal': 0.5, 'fire': 0.5, 'water': 4, 'electric': 0, 'grass': 4, 'ice': 2, 'fighting': 2, 'poison': 0.25, 'ground': 2, 'flying': 0.5, 'psychic': 1, 'bug': 1, 'rock': 0.5, 'ghost': 1, 'dragon': 1, 'dark': 1, 'steel': 2, 'fairy': 1}","['water', 'grass', 'ice', 'fighting', 'ground', 'steel']",physical attacker
tangrowth,grass,,100,100,125,110,50,50,False,"{'normal': 1, 'fire': 2, 'water': 0.5, 'electric': 0.5, 'grass': 0.5, 'ice': 2, 'fighting': 1, 'poison': 2, 'ground': 0.5, 'flying': 2, 'psychic': 1, 'bug': 2, 'rock': 1, 'ghost': 1, 'dragon': 1, 'dark': 1, 'steel': 1, 'fairy': 1}","['fire', 'ice', 'poison', 'flying', 'bug']",physical attacker
electivire,electric,,75,123,67,95,85,95,False,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 0.5, 'grass': 1, 'ice': 1, 'fighting': 1, 'poison': 1, 'ground': 2, 'flying': 0.5, 'psychic': 1, 'bug': 1, 'rock': 1, 'ghost': 1, 'dragon': 1, 'dark': 1, 'steel': 0.5, 'fairy': 1}",['ground'],physical attacker
magmortar,fire,,75,95,67,125,95,83,False,"{'normal': 1, 'fire': 0.5, 'water': 2, 'electric': 1, 'grass': 0.5, 'ice': 0.5, 'fighting': 1, 'poison': 1, 'ground': 2, 'flying': 1, 'psychic': 1, 'bug': 0.5, 'rock': 2, 'ghost': 1, 'dragon': 1, 'dark': 1, 'steel': 0.5, 'fairy': 0.5}","['water', 'ground', 'rock']",special attacker
togekiss,fairy,flying,85,50,95,120,115,80,False,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 2, 'grass': 0.5, 'ice': 2, 'fighting': 0.25, 'poison': 2, 'ground': 0, 'flying': 1, 'psychic': 1, 'bug': 0.25, 'rock': 2, 'ghost': 1, 'dragon': 0, 'dark': 0.5, 'steel': 2, 'fairy': 1}","['electric', 'ice', 'poison', 'rock', 'steel']",special attacker
yanmega,bug,flying,86,76,86,116,56,95,False,"{'normal': 1, 'fire': 2, 'water': 1, 'electric': 2, 'grass': 0.25, 'ice': 2, 'fighting': 0.25, 'poison': 1, 'ground': 0.0, 'flying': 2, 'psychic': 1, 'bug': 0.5, 'rock': 4, 'ghost': 1, 'dragon': 1, 'dark': 1, 'steel': 1, 'fairy': 1}","['fire', 'electric', 'ice', 'flying', 'rock']",special attacker
leafeon,grass,,65,110,130,60,65,95,False,"{'normal': 1, 'fire': 2, 'water': 0.5, 'electric': 0.5, 'grass': 0.5, 'ice': 2, 'fighting': 1, 'poison': 2, 'ground': 0.5, 'flying': 2, 'psychic': 1, 'bug': 2, 'rock': 1, 'ghost': 1, 'dragon': 1, 'dark': 1, 'steel': 1, 'fairy': 1}","['fire', 'ice', 'poison', 'flying', 'bug']",physical attacker
glaceon,ice,,65,60,110,130,95,65,False,"{'normal': 1, 'fire': 2, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 0.5, 'fighting': 2, 'poison': 1, 'ground': 1, 'flying': 1, 'psychic': 1, 'bug': 1, 'rock': 2, 'ghost': 1, 'dragon': 1, 'dark': 1, 'steel': 2, 'fairy': 1}","['fire', 'fighting', 'rock', 'steel']",special attacker
gliscor,ground,flying,75,95,125,45,75,95,False,"{'normal': 1, 'fire': 1, 'water': 2, 'electric': 0, 'grass': 1.0, 'ice': 4, 'fighting': 0.5, 'poison': 0.5, 'ground': 0, 'flying': 1, 'psychic': 1, 'bug': 0.5, 'rock': 1.0, 'ghost': 1, 'dragon': 1, 'dark': 1, 'steel': 1, 'fairy': 1}","['water', 'ice']",defensive support
mamoswine,ice,ground,110,130,80,70,60,80,False,"{'normal': 1, 'fire': 2, 'water': 2, 'electric': 0, 'grass': 2, 'ice': 1.0, 'fighting': 2, 'poison': 0.5, 'ground': 1, 'flying': 1, 'psychic': 1, 'bug': 1, 'rock': 1.0, 'ghost': 1, 'dragon': 1, 'dark': 1, 'steel': 2, 'fairy': 1}","['fire', 'water', 'grass', 'fighting', 'steel']",physical attacker
porygon-z,normal,,85,80,70,135,75,90,False,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 1, 'fighting': 2, 'poison': 1, 'ground': 1, 'flying': 1, 'psychic': 1, 'bug': 1, 'rock': 1, 'ghost': 0, 'dragon': 1, 'dark': 1, 'steel': 1, 'fairy': 1}",['fighting'],special attacker
gallade,psychic,fighting,68,125,65,65,115,80,False,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 1, 'fighting': 0.5, 'poison': 1, 'ground': 1, 'flying': 2, 'psychic': 1.0, 'bug': 1.0, 'rock': 0.5, 'ghost': 2, 'dragon': 1, 'dark': 1.0, 'steel': 1, 'fairy': 2}","['flying', 'ghost', 'fairy']",physical attacker
probopass,rock,steel,60,55,145,75,150,40,False,"{'normal': 0.25, 'fire': 1.0, 'water': 2, 'electric': 1, 'grass': 1.0, 'ice': 0.5, 'fighting': 4, 'poison': 0.0, 'ground': 4, 'flying': 0.25, 'psychic': 0.5, 'bug': 0.5, 'rock': 0.5, 'ghost': 1, 'dragon': 0.5, 'dark': 1, 'steel': 1.0, 'fairy': 0.5}","['water', 'fighting', 'ground']",defensive support
dusknoir,ghost,,45,100,135,65,135,45,False,"{'normal': 0, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 1, 'fighting': 0, 'poison': 0.5, 'ground': 1, 'flying': 1, 'psychic': 1, 'bug': 0.5, 'rock': 1, 'ghost': 2, 'dragon': 1, 'dark': 2, 'steel': 1, 'fairy': 1}","['ghost', 'dark']",physical attacker
froslass,ice,ghost,70,80,70,80,70,110,False,"{'normal': 0, 'fire': 2, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 0.5, 'fighting': 0, 'poison': 0.5, 'ground': 1, 'flying': 1, 'psychic': 1, 'bug': 0.5, 'rock': 2, 'ghost': 2, 'dragon': 1, 'dark': 2, 'steel': 2, 'fairy': 1}","['fire', 'rock', 'ghost', 'dark', 'steel']",balanced
rotom,electric,ghost,50,50,77,95,77,91,False,"{'normal': 0, 'fire': 1, 'water': 1, 'electric': 0.5, 'grass': 1, 'ice': 1, 'fighting': 0, 'poison': 0.5, 'ground': 2, 'flying': 0.5, 'psychic': 1, 'bug': 0.5, 'rock': 1, 'ghost': 2, 'dragon': 1, 'dark': 2, 'steel': 0.5, 'fairy': 1}","['ground', 'ghost', 'dark']",balanced
uxie,psychic,,75,75,130,75,130,95,True,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 1, 'fighting': 0.5, 'poison': 1, 'ground': 1, 'flying': 1, 'psychic': 0.5, 'bug': 2, 'rock': 1, 'ghost': 2, 'dragon': 1, 'dark': 2, 'steel': 1, 'fairy': 1}","['bug', 'ghost', 'dark']",defensive support
mesprit,psychic,,80,105,105,105,105,80,True,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 1, 'fighting': 0.5, 'poison': 1, 'ground': 1, 'flying': 1, 'psychic': 0.5, 'bug': 2, 'rock': 1, 'ghost': 2, 'dragon': 1, 'dark': 2, 'steel': 1, 'fairy': 1}","['bug', 'ghost', 'dark']",physical attacker
azelf,psychic,,75,125,70,125,70,115,True,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 1, 'fighting': 0.5, 'poison': 1, 'ground': 1, 'flying': 1, 'psychic': 0.5, 'bug': 2, 'rock': 1, 'ghost': 2, 'dragon': 1, 'dark': 2, 'steel': 1, 'fairy': 1}","['bug', 'ghost', 'dark']",fast attacker
dialga,steel,dragon,100,120,120,150,100,90,True,"{'normal': 0.5, 'fire': 1.0, 'water': 0.5, 'electric': 0.5, 'grass': 0.25, 'ice': 1.0, 'fighting': 2, 'poison': 0, 'ground': 2, 'flying': 0.5, 'psychic': 0.5, 'bug': 0.5, 'rock': 0.5, 'ghost': 1, 'dragon': 1.0, 'dark': 1, 'steel': 0.5, 'fairy': 1.0}","['fighting', 'ground']",physical attacker
palkia,water,dragon,90,120,100,150,120,100,True,"{'normal': 1, 'fire': 0.25, 'water': 0.25, 'electric': 1.0, 'grass': 1.0, 'ice': 1.0, 'fighting': 1, 'poison': 1, 'ground': 1, 'flying': 1, 'psychic': 1, 'bug': 1, 'rock': 1, 'ghost': 1, 'dragon': 2, 'dark': 1, 'steel': 0.5, 'fairy': 2}","['dragon', 'fairy']",fast attacker
heatran,fire,steel,91,90,106,130,106,77,True,"{'normal': 0.5, 'fire': 1.0, 'water': 2, 'electric': 1, 'grass': 0.25, 'ice': 0.25, 'fighting': 2, 'poison': 0, 'ground': 4, 'flying': 0.5, 'psychic': 0.5, 'bug': 0.25, 'rock': 1.0, 'ghost': 1, 'dragon': 0.5, 'dark': 1, 'steel': 0.25, 'fairy': 0.25}","['water', 'fighting', 'ground']",special attacker
regigigas,normal,,110,160,110,80,110,100,True,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 1, 'fighting': 2, 'poison': 1, 'ground': 1, 'flying': 1, 'psychic': 1, 'bug': 1, 'rock': 1, 'ghost': 0, 'dragon': 1, 'dark': 1, 'steel': 1, 'fairy': 1}",['fighting'],fast attacker
giratina-altered,ghost,dragon,150,100,120,100,120,90,False,"{'normal': 0, 'fire': 0.5, 'water': 0.5, 'electric': 0.5, 'grass': 0.5, 'ice': 2, 'fighting': 0, 'poison': 0.5, 'ground': 1, 'flying': 1, 'psychic': 1, 'bug': 0.5, 'rock': 1, 'ghost': 2, 'dragon': 2, 'dark': 2, 'steel': 1, 'fairy': 2}","['ice', 'ghost', 'dragon', 'dark', 'fairy']",physical attacker
cresselia,psychic,,120,70,110,75,120,85,True,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 1, 'fighting': 0.5, 'poison': 1, 'ground': 1, 'flying': 1, 'psychic': 0.5, 'bug': 2, 'rock': 1, 'ghost': 2, 'dragon': 1, 'dark': 2, 'steel': 1, 'fairy': 1}","['bug', 'ghost', 'dark']",bulky defender
phione,water,,80,80,80,80,80,80,True,"{'normal': 1, 'fire': 0.5, 'water': 0.5, 'electric': 2, 'grass': 2, 'ice': 0.5, 'fighting': 1, 'poison': 1, 'ground': 1, 'flying': 1, 'psychic': 1, 'bug': 1, 'rock': 1, 'ghost': 1, 'dragon': 1, 'dark': 1, 'steel': 0.5, 'fairy': 1}","['electric', 'grass']",bulky defender
manaphy,water,,100,100,100,100,100,100,True,"{'normal': 1, 'fire': 0.5, 'water': 0.5, 'electric': 2, 'grass': 2, 'ice': 0.5, 'fighting': 1, 'poison': 1, 'ground': 1, 'flying': 1, 'psychic': 1, 'bug': 1, 'rock': 1, 'ghost': 1, 'dragon': 1, 'dark': 1, 'steel': 0.5, 'fairy': 1}","['electric', 'grass']",fast attacker
darkrai,dark,,70,90,90,135,90,125,True,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 1, 'fighting': 2, 'poison': 1, 'ground': 1, 'flying': 1, 'psychic': 0, 'bug': 2, 'rock': 1, 'ghost': 0.5, 'dragon': 1, 'dark': 0.5, 'steel': 1, 'fairy': 2}","['fighting', 'bug', 'fairy']",fast attacker
